lnL Kappa Omega Scale Phi Delta_lnL Convergence Phi_sim Gene
-39898.94 2.855913 0.2078552 1.054204 2.791162 2.798652 0 1.88578867656179 ENSG00000129116_PALLD
-7409.015 3.421383 0.1326118 1.001819 1.394651 0.2133863 0 2.36605344596319 ENSG00000071889_FAM3A
-9574.454 3.115503 0.1350981 1.092697 4.439318 3.738999 0 2.6736325956881 ENSG00000062194_GPBP1
-13621.16 3.904617 0.2045194 1.037626 2.109478 1.570208 0 1.45299364230596 ENSG00000165078_CPA6
-27660.67 3.158359 0.05796634 1.024676 1.626859 0.5614389 0 1.71472532395273 ENSG00000128641_MYO1B
-14848.08 4.113151 0.04831776 1.043167 2.03504 1.310263 0 0.753092986531556 ENSG00000146021_KLHL3
-25307.96 2.538385 0.1211834 0.9569289 6.137912e-05 3.651446 0 0.212996485177428 ENSG00000149654_CDH22
-15248.14 3.630716 0.2507944 0.9656872 0.668196 0.2607563 0 1.17957846494392 ENSG00000128694_OSGEPL1
-18046.87 2.798528 0.1595902 1.006668 1.818613 0.8944291 0 1.78870668564923 ENSG00000170412_GPRC5C
-5948.173 2.165033 0.106965 0.9915373 1.486845 0.5165019 0 2.85555368894711 ENSG00000139725_RHOF
-29961.74 3.135716 0.1366343 0.9400951 5.13353e-07 4.358154 0 0.11418330296874 ENSG00000151623_NR3C2
-18897.35 2.859997 0.3986761 1.007408 2.338453 2.196909 0 1.83933457941748 ENSG00000166220_TBATA
-12711.62 2.500679 0.4994615 0.9497557 0.354178 1.354846 0 0.497930816374719 ENSG00000069849_ATP1B3
-14415.79 3.544866 0.2970262 1.02395 2.666634 2.697216 0 1.84025988983922 ENSG00000164220_F2RL2
-26139.96 1.757773 0.1756457 0.9763757 0.5415977 0.3986319 0 1.97386735375039 ENSG00000174358_SLC6A19
-23214.98 3.201504 0.203859 1.070749 3.3066 4.727711 0 2.18330544512719 ENSG00000170775_GPR37
-4132.943 3.788677 0.08552033 1.016851 1.533619 0.3578574 0 1.89261602726765 ENSG00000272325_NUDT3
-8200.207 3.234859 0.108725 0.968405 0.2083657 1.801123 0 1.36868958547711 ENSG00000177947_ODF3
-61173.87 3.024922 0.3829548 1.025214 2.864978 2.394071 0 2.10865874192677 ENSG00000132938_MTUS2
-12815.4 2.977685 0.4163728 1.056997 3.859349 3.348636 0 2.44391420739703 ENSG00000135220_UGT2A3
-13969.99 2.645506 0.2477578 0.9728258 0.721676 0.1543878 0 1.43972096638754 ENSG00000166391_MOGAT2
-4782.315 2.774767 0.09261049 1.002354 1.539985 0.2190605 0 0.577894929796457 ENSG00000134308_YWHAQ
-13272.07 2.319408 0.1548834 0.961855 0.2026397 2.059344 0 0.631672293646261 ENSG00000076248_UNG
-72778.93 3.16566 0.2818791 0.9961858 1.617609 0.7771625 0 2.32440103311092 ENSG00000163820_FYCO1
-13100.33 2.536877 0.3507631 0.9714313 0.7160176 0.1847525 0 0.899431000230834 ENSG00000167642_SPINT2
-27364.83 1.946078 0.2815168 0.9785048 1.038577 0.0177716 0 2.19229219690897 ENSG00000105281_SLC1A5
-6130.487 3.651434 0.1283115 0.9823343 0.7351345 0.1847166 0 1.3967089697253 ENSG00000167130_DOLPP1
-14543.08 2.247387 0.2289378 0.9817229 1.145165 0.03574128 0 1.08319885306992 ENSG00000188523_C9orf171
-19362.65 2.592082 0.1058963 0.9843182 0.9807693 0.00353212 0 2.89438009564765 ENSG00000103264_FBXO31
-16430.28 3.68928 0.2084582 0.962341 0.3087084 2.659201 0 0.272980717476457 ENSG00000163472_TMEM79
-13274.42 2.934161 0.1320469 1.043244 2.499047 2.123359 0 1.31758221122436 ENSG00000147364_FBXO25
-16154.74 2.929436 0.1488554 1.01367 1.958561 1.05398 0 2.26480499538593 ENSG00000142910_TINAGL1
-105184.5 3.289441 0.0879288 1.001843 1.24057 0.08185886 0 1.20169771369547 ENSG00000086758_HUWE1
-34626.55 3.000376 0.1813034 1.02656 2.283823 1.900681 0 2.98139418382198 ENSG00000151655_ITIH2
-18828.81 3.287337 0.1253412 1.129461 4.508348 5.366986 0 2.03978023957461 ENSG00000088179_PTPN4
-21351.3 2.934881 0.2875228 0.9691711 0.8457221 0.05185891 0 0.698347065132111 ENSG00000129295_LRRC6
-10194.23 3.602898 0.1489621 1.179945 4.32167 7.009392 0 1.45248992973939 ENSG00000083782_EPYC
-23370.79 2.961731 0.447217 0.9520529 0.3048243 2.783136 0 0.383193539455533 ENSG00000115590_IL1R2
-54970.12 2.319251 0.0872324 0.9722339 0.3749765 0.6675398 0 2.66364029003307 ENSG00000116254_CHD5
-6232.042 2.975146 0.2089073 1.031356 2.450468 1.875738 0 1.67872773692943 ENSG00000092531_SNAP23
-12182.2 3.148638 0.1234062 0.9737123 0.2847891 1.087683 0 1.67573787993751 ENSG00000168936_TMEM129
-36080.91 2.290348 0.2157859 0.9739378 0.2920457 1.052211 0 0.432635627919808 ENSG00000110719_TCIRG1
-16504.07 2.667071 0.2998048 0.9702736 0.7878758 0.07926845 0 0.340631160652265 ENSG00000147256_ARHGAP36
-10873.11 3.236198 0.1537757 0.9515993 0.2852151 1.170905 0 0.443780410336331 ENSG00000106701_FSD1L
-10588.24 2.410473 0.2856071 0.9648853 3.580912e-05 3.33141 0 1.12018097843975 ENSG00000108813_DLX4
-8557.981 3.422129 0.2738225 0.9484839 0.3322275 1.249594 0 1.40875390078872 ENSG00000185272_RBM11
